15689,115689,19730101,10,0
15689,115689,19730102,9,0
15689,115689,19730103,19,0
15689,115689,19730104,15,0
15689,115689,19730105,8,0
15689,115689,19730106,2,0
15689,115689,19730107,8,0
15689,115689,19730108,8,0
15689,115689,19730109,22,0
15689,115689,19730110,12,0
15689,115689,19730111,12,0
15689,115689,19730112,11,0
15689,115689,19730113,14,0
15689,115689,19730114,19,0
15689,115689,19730115,24,0
15689,115689,19730116,13,0
15689,115689,19730117,14,0
15689,115689,19730118,32,0
15689,115689,19730119,29,0
15689,115689,19730120,27,0
15689,115689,19730121,34,0
15689,115689,19730122,31,0
15689,115689,19730123,29,0
15689,115689,19730124,13,0
15689,115689,19730125,11,0
15689,115689,19730126,31,0
15689,115689,19730127,58,0
15689,115689,19730128,67,0
15689,115689,19730129,48,0
15689,115689,19730130,27,0
15689,115689,19730131,19,0
15689,115689,19730201,15,0
15689,115689,19730202,13,0
15689,115689,19730203,18,0
15689,115689,19730204,20,0
15689,115689,19730205,36,0
15689,115689,19730206,61,0
15689,115689,19730207,63,0
15689,115689,19730208,68,0
15689,115689,19730209,67,0
15689,115689,19730210,39,0
15689,115689,19730211,50,0
15689,115689,19730212,85,0
15689,115689,19730213,78,0
15689,115689,19730214,52,0
15689,115689,19730215,19,0
15689,115689,19730216,24,0
15689,115689,19730217,44,0
15689,115689,19730218,38,0
15689,115689,19730219,28,0
15689,115689,19730220,32,0
15689,115689,19730221,58,0
15689,115689,19730222,65,0
15689,115689,19730223,67,0
15689,115689,19730224,55,0
15689,115689,19730225,40,0
15689,115689,19730226,31,0
15689,115689,19730227,47,0
15689,115689,19730228,38,0
15689,115689,19730301,33,0
15689,115689,19730302,43,0
15689,115689,19730303,32,0
15689,115689,19730304,31,0
15689,115689,19730305,32,0
15689,115689,19730306,37,0
15689,115689,19730307,38,0
15689,115689,19730308,47,0
15689,115689,19730309,41,0
15689,115689,19730310,20,0
15689,115689,19730311,41,0
15689,115689,19730312,50,0
15689,115689,19730313,55,0
15689,115689,19730314,43,0
15689,115689,19730315,41,0
15689,115689,19730316,21,0
15689,115689,19730317,42,0
15689,115689,19730318,77,0
15689,115689,19730319,52,0
15689,115689,19730320,43,0
15689,115689,19730321,35,0
15689,115689,19730322,23,0
15689,115689,19730323,20,0
15689,115689,19730324,29,0
15689,115689,19730325,31,0
15689,115689,19730326,17,0
15689,115689,19730327,41,0
15689,115689,19730328,36,0
15689,115689,19730329,39,0
15689,115689,19730330,28,0
15689,115689,19730331,34,0
15689,115689,19730401,65,0
15689,115689,19730402,101,0
15689,115689,19730403,120,0
15689,115689,19730404,41,0
15689,115689,19730405,70,0
15689,115689,19730406,61,0
15689,115689,19730407,80,0
15689,115689,19730408,27,0
15689,115689,19730409,53,0
15689,115689,19730410,82,0
15689,115689,19730411,64,0
15689,115689,19730412,52,0
15689,115689,19730413,33,0
15689,115689,19730414,17,0
15689,115689,19730415,30,0
15689,115689,19730416,16,0
15689,115689,19730417,73,0
15689,115689,19730418,68,0
15689,115689,19730419,49,0
15689,115689,19730420,26,0
15689,115689,19730421,33,0
15689,115689,19730422,28,0
15689,115689,19730423,39,0
15689,115689,19730424,63,0
15689,115689,19730425,40,0
15689,115689,19730426,35,0
15689,115689,19730427,33,0
15689,115689,19730428,47,0
15689,115689,19730429,53,0
15689,115689,19730430,48,0
15689,115689,19730501,67,0
15689,115689,19730502,48,0
15689,115689,19730503,30,0
15689,115689,19730504,24,0
15689,115689,19730505,38,0
15689,115689,19730506,45,0
