216,65216,36.00,31.00,852
217,65516,37.00,31.00,837
218,65815,36.00,31.00,871
219,66114,36.00,31.00,867
220,66413,36.00,31.00,852
221,66713,36.00,31.00,871
222,67012,36.00,31.00,651
223,67311,36.00,31.00,658
224,67611,36.00,31.00,662
225,67910,36.00,31.00,655
226,68209,36.00,31.00,657
227,68509,36.00,31.00,869
228,68808,36.00,31.00,871
229,69107,36.00,31.00,867
230,69406,36.00,31.00,853
231,69719,37.00,31.00,869
232,70018,37.00,31.00,869
233,70321,36.00,31.00,869
234,70620,36.00,31.00,867
235,70920,36.00,31.00,859
236,71219,36.00,31.00,863
237,71518,37.00,31.00,869
238,71818,36.00,31.00,848
239,72117,36.00,31.00,863
240,72416,36.00,31.00,863
241,72716,36.00,31.00,867
242,73015,36.00,31.00,864
243,73314,37.00,31.00,871
244,73614,36.00,31.00,863
245,73913,36.00,31.00,870
246,74212,36.00,31.00,864
247,74512,37.00,31.00,853
248,74811,38.00,32.00,842
249,75110,36.00,31.00,856
250,75410,36.00,32.00,879
251,75709,36.00,31.00,867
252,76011,36.00,32.00,852
253,76311,36.00,31.00,863
254,76610,36.00,31.00,867
255,76909,36.00,32.00,877
256,77208,36.00,31.00,837
257,77508,36.00,32.00,874
258,77807,36.00,31.00,858
259,78106,37.00,31.00,860
260,78406,36.00,32.00,863
261,78705,36.00,31.00,864
262,79005,36.00,32.00,871
263,79304,36.00,31.00,867
264,79603,36.00,32.00,861
265,79902,36.00,31.00,871
266,80202,37.00,32.00,842
267,80501,36.00,32.00,875
268,80800,36.00,31.00,848
269,81100,36.00,31.00,867
270,81399,36.00,31.00,837
271,81701,37.00,31.00,869
272,82001,36.00,31.00,869
273,82300,36.00,31.00,869
274,82599,36.00,32.00,875
275,82899,36.00,31.00,863
276,83198,36.00,31.00,867
277,83497,37.00,34.00,864
278,83798,36.00,32.00,879
279,84097,36.00,31.00,871
280,84396,37.00,31.00,843
281,84696,36.00,32.00,864
282,84995,36.00,31.00,862
283,85294,37.00,32.00,858
284,85593,37.00,33.00,867
285,85893,36.00,31.00,863
286,86192,36.00,31.00,875
287,86491,36.00,31.00,842
288,86791,37.00,32.00,871
289,87090,36.00,32.00,867
290,87392,37.00,32.00,863
291,87704,37.00,32.00,871
292,88004,37.00,32.00,879
293,88303,37.00,32.00,863
294,88602,36.00,32.00,856
295,88902,36.00,32.00,863
296,89201,37.00,32.00,862
297,89500,37.00,31.00,867
298,89799,35.00,33.00,863
299,90099,37.00,32.00,852
300,90398,37.00,32.00,863
301,90697,37.00,32.00,863
302,90997,36.00,32.00,863
303,91296,36.00,33.00,863
304,91595,37.00,32.00,871
305,91895,36.00,33.00,875
306,92194,37.00,32.00,860
307,92494,36.00,33.00,863
308,92793,37.00,32.00,858
309,93310,33.00,31.00,863
310,93611,38.00,32.00,854
311,93910,36.00,33.00,863
312,94209,37.00,32.00,875
313,94509,36.00,33.00,863
314,94808,36.00,33.00,865
315,95107,37.00,32.00,863
316,95406,37.00,32.00,875
317,95706,36.00,33.00,863
318,96005,36.00,33.00,867
319,96304,36.00,33.00,863
320,96604,37.00,32.00,863
321,96903,36.00,33.00,843
322,97202,35.00,33.00,847
323,97502,36.00,33.00,867
324,97801,37.00,32.00,850
325,98100,36.00,33.00,850
326,98400,37.00,32.00,875
327,98702,36.00,33.00,863
328,99001,36.00,33.00,863
329,99301,37.00,34.00,848
330,99600,37.00,34.00,871
331,99899,36.00,33.00,863
332,100199,36.00,33.00,871
333,100499,37.00,34.00,863
334,100799,37.00,34.00,847
335,101100,37.00,32.00,856
336,101400,37.00,32.00,863
337,101700,37.00,32.00,848
338,102001,37.00,34.00,875
339,102301,36.00,33.00,837
340,102601,36.00,33.00,852
341,102902,38.00,34.00,863
342,103202,38.00,34.00,867
343,103502,36.00,33.00,845
344,103803,36.00,33.00,869
345,104103,36.00,33.00,867
346,104408,37.00,32.00,837
347,104708,37.00,32.00,860
348,105008,38.00,34.00,875
349,105308,38.00,34.00,847
350,105609,38.00,34.00,863
351,105922,36.00,33.00,856
352,106222,36.00,33.00,843
353,106522,36.00,33.00,837
354,106823,36.00,33.00,856
355,107123,36.00,33.00,840
356,107423,36.00,33.00,843
357,107724,37.00,32.00,861
358,108024,36.00,33.00,837
359,108324,38.00,34.00,843
360,108625,36.00,33.00,836
361,108925,36.00,33.00,848
362,109225,37.00,32.00,867
363,109527,36.00,33.00,842
364,109830,38.00,34.00,842
365,110131,36.00,33.00,856
366,110431,36.00,33.00,843
367,110731,36.00,33.00,859
368,111032,36.00,33.00,837
369,111332,37.00,34.00,863
370,111632,36.00,33.00,840
371,111933,37.00,32.00,861
372,112233,36.00,33.00,847
373,112533,36.00,33.00,863
374,112833,36.00,33.00,847
375,113134,36.00,33.00,855
376,113434,37.00,35.00,859
377,113734,36.00,33.00,857
378,114035,36.00,33.00,862
379,114335,36.00,33.00,861
380,114635,36.00,33.00,837
381,114936,38.00,34.00,855
382,115236,36.00,33.00,867
383,115535,36.00,33.00,834
384,115835,36.00,33.00,859
385,116135,36.00,33.00,847
386,116436,37.00,35.00,862
387,116737,37.00,35.00,875
388,117037,36.00,33.00,855
389,117338,37.00,35.00,842
390,117638,37.00,35.00,855
391,117938,36.00,34.00,856
392,118239,36.00,33.00,847
393,118539,37.00,35.00,863
394,118839,36.00,33.00,862
395,119140,36.00,34.00,867
396,119440,36.00,33.00,838
397,119740,36.00,33.00,848
398,120041,36.00,33.00,858
399,120341,36.00,35.00,837
400,120641,35.00,33.00,834
401,120945,36.00,33.00,839
402,121245,36.00,34.00,857
403,121545,37.00,35.00,861
404,121846,36.00,35.00,859
405,122146,35.00,34.00,837
406,122446,36.00,35.00,837
407,122747,35.00,34.00,837
408,123047,35.00,33.00,848
409,123347,36.00,35.00,848
410,123649,37.00,35.00,855
411,123949,35.00,33.00,857
412,124262,37.00,35.00,855
413,124562,36.00,34.00,856
414,124862,36.00,35.00,836
415,125163,36.00,34.00,855
416,125463,37.00,35.00,855
417,125763,37.00,35.00,834
418,126064,37.00,35.00,834
419,126367,36.00,33.00,858
420,126668,35.00,33.00,863
421,126968,36.00,33.00,847
422,127268,37.00,35.00,852
423,127568,36.00,35.00,840
424,127869,36.00,35.00,842
425,128169,36.00,33.00,863
426,128470,35.00,33.00,859
427,128771,36.00,35.00,855
428,129071,36.00,35.00,855
429,129372,36.00,35.00,844
430,129672,37.00,35.00,855
431,129972,36.00,33.00,843
432,130273,35.00,33.00,847
433,130573,36.00,35.00,858
434,130873,36.00,35.00,857
435,131174,36.00,35.00,859
436,131474,36.00,33.00,832
437,131777,36.00,34.00,834
438,132078,36.00,35.00,852
439,132378,35.00,33.00,833
440,132678,36.00,34.00,848
441,132979,35.00,33.00,843
442,133279,35.00,33.00,848
443,133580,36.00,35.00,853
444,133880,37.00,35.00,855
445,134180,36.00,34.00,859
446,134481,37.00,35.00,859
447,134781,36.00,34.00,853
448,135081,36.00,34.00,855
449,135383,37.00,35.00,853
450,135683,36.00,34.00,855
451,135983,36.00,34.00,863
452,136284,37.00,35.00,832
453,136584,37.00,35.00,832
454,136884,36.00,34.00,832
455,137185,37.00,35.00,855
456,137543,32.00,34.00,847
457,137843,37.00,35.00,853
458,138143,37.00,35.00,836
459,138444,37.00,35.00,839
460,138744,37.00,35.00,855
461,139044,36.00,35.00,855
462,139345,36.00,34.00,851
463,139645,36.00,34.00,851
464,139945,36.00,34.00,845
465,140246,37.00,35.00,853
466,140547,37.00,35.00,854
467,140847,36.00,35.00,875
468,141147,36.00,34.00,855
469,141447,36.00,34.00,855
470,141748,36.00,34.00,851
471,142060,37.00,35.00,847
472,142361,37.00,35.00,840
473,142661,37.00,35.00,859
474,142965,36.00,35.00,833
475,143265,37.00,35.00,853
476,143565,37.00,35.00,847
477,143865,37.00,35.00,832
478,144166,36.00,35.00,863
479,144466,37.00,35.00,853
480,144766,36.00,35.00,848
481,145068,36.00,35.00,855
482,145368,36.00,35.00,847
483,145668,36.00,34.00,863
484,145968,37.00,35.00,841
485,146269,37.00,35.00,848
486,146569,36.00,34.00,859
487,146869,36.00,35.00,847
488,147169,37.00,35.00,832
489,147470,36.00,35.00,855
490,147770,37.00,35.00,839
491,148070,36.00,34.00,855
492,148374,37.00,35.00,843
493,148674,37.00,35.00,840
494,148974,37.00,35.00,847
495,149274,36.00,34.00,832
496,149575,36.00,35.00,855
497,149875,36.00,35.00,845
498,150175,36.00,34.00,847
499,150476,36.00,36.00,863
500,150776,36.00,34.00,849
501,151076,37.00,35.00,847
502,151376,36.00,35.00,851
503,151677,36.00,35.00,850
504,151977,36.00,35.00,847
505,152278,36.00,34.00,853
506,152579,36.00,34.00,851
507,152879,36.00,34.00,853
508,153179,37.00,35.00,851
509,153480,37.00,35.00,847
510,153780,36.00,33.00,845
511,154078,36.00,34.00,835
512,154378,37.00,36.00,843
513,154679,37.00,35.00,855
514,154979,36.00,35.00,845
515,155279,36.00,35.00,853
516,155580,36.00,35.00,847
517,155880,37.00,35.00,844
518,156180,37.00,36.00,845
519,156481,37.00,35.00,832
520,156781,37.00,35.00,857
521,157081,37.00,35.00,859
522,157381,37.00,35.00,845
523,157682,37.00,35.00,845
524,157982,36.00,34.00,832
525,158282,37.00,35.00,847
526,158582,36.00,34.00,851
527,158883,37.00,36.00,832
528,159183,36.00,34.00,826
529,159486,36.00,34.00,847
530,159788,37.00,35.00,847
531,160088,37.00,35.00,851
532,160401,36.00,34.00,845
533,160701,37.00,35.00,832
534,161001,36.00,34.00,821
535,161302,36.00,34.00,826
536,161602,37.00,35.00,850
537,161902,37.00,35.00,829
538,162202,37.00,35.00,845
539,162503,37.00,35.00,844
540,162803,35.00,35.00,832
541,163103,37.00,35.00,845
542,163404,36.00,34.00,832
543,163704,37.00,36.00,832
544,164004,37.00,35.00,822
545,164304,37.00,35.00,823
546,164605,37.00,35.00,847
547,164909,36.00,34.00,823
548,165209,37.00,36.00,831
549,165510,36.00,34.00,843
550,165810,36.00,34.00,832
551,166110,37.00,35.00,855
552,166411,37.00,35.00,851
553,166711,37.00,35.00,845
554,167011,37.00,35.00,839
555,167311,36.00,34.00,847
556,167612,37.00,36.00,820
557,167912,37.00,36.00,840
558,168212,37.00,35.00,844
559,168512,37.00,35.00,845
560,168813,34.00,31.00,849
561,169113,36.00,34.00,826
562,169414,37.00,35.00,843
563,169714,37.00,36.00,843
564,170014,37.00,36.00,837
565,170318,37.00,36.00,844
566,170618,36.00,35.00,831
567,170918,37.00,35.00,847
568,171218,36.00,34.00,820
569,171520,37.00,36.00,842
570,171820,37.00,36.00,831
571,172120,36.00,33.00,847
572,172421,37.00,35.00,846
573,172721,37.00,35.00,845
574,173021,37.00,35.00,850
575,173321,36.00,34.00,836
576,173622,36.00,34.00,840
577,173922,37.00,36.00,847
578,174222,37.00,35.00,844
579,174523,37.00,35.00,844
580,174823,37.00,35.00,820
581,175123,37.00,36.00,851
582,175424,37.00,35.00,836
583,175724,37.00,36.00,836
584,176027,36.00,34.00,859
585,176328,37.00,36.00,839
586,176628,37.00,36.00,832
587,176928,37.00,35.00,855
588,177228,37.00,35.00,861
589,177529,37.00,34.00,847
590,177829,37.00,36.00,823
591,178129,37.00,35.00,831
592,178442,37.00,35.00,837
593,178743,36.00,34.00,819
594,179043,36.00,34.00,832
595,179344,35.00,35.00,831
596,179644,37.00,35.00,847
597,179944,37.00,36.00,832
598,180244,37.00,35.00,834
599,180545,36.00,34.00,833
600,180845,36.00,34.00,843
601,181145,37.00,35.00,839
602,181639,33.00,33.00,851
603,181940,38.00,34.00,824
604,182240,37.00,34.00,835
605,182540,37.00,36.00,831
606,182840,37.00,35.00,843
607,183141,36.00,34.00,823
608,183441,36.00,34.00,830
609,183741,36.00,34.00,823
610,184041,37.00,36.00,816
611,184342,37.00,36.00,831
612,184642,37.00,35.00,831
613,184942,37.00,36.00,827
614,185242,37.00,35.00,826
615,185543,36.00,34.00,831
616,185843,37.00,35.00,821
617,186143,36.00,34.00,818
618,186443,36.00,34.00,808
619,186744,37.00,35.00,843
620,187047,36.00,34.00,831
621,187348,37.00,35.00,829
622,187649,37.00,35.00,821
623,187949,36.00,34.00,827
624,188250,37.00,34.00,827
625,188550,37.00,35.00,820
626,188850,37.00,35.00,817
627,189150,38.00,36.00,818
628,189451,37.00,35.00,823
629,189751,37.00,35.00,825
630,190051,37.00,36.00,812
631,190352,36.00,34.00,847
632,190652,37.00,35.00,823
633,190952,36.00,34.00,808
634,191253,37.00,36.00,831
635,191553,37.00,35.00,804
636,191853,34.00,31.00,824
637,192154,36.00,34.00,829
638,192454,37.00,35.00,816
639,192752,37.00,36.00,829
640,193052,36.00,34.00,837
641,193353,37.00,35.00,832
642,193653,36.00,34.00,827
643,193953,38.00,35.00,826
644,194254,37.00,35.00,839
645,194554,37.00,35.00,805
646,194854,36.00,34.00,831
647,195155,37.00,35.00,825
648,195456,36.00,34.00,810
649,195756,37.00,36.00,837
650,196056,37.00,36.00,821
651,196357,37.00,36.00,819
652,196669,37.00,35.00,805
653,196969,36.00,34.00,808
654,197270,36.00,34.00,800
655,197570,37.00,35.00,823
656,197870,37.00,35.00,819
657,198174,37.00,35.00,811
658,198474,37.00,35.00,815
659,198774,37.00,35.00,800
660,199075,34.00,31.00,800
661,199375,37.00,35.00,799
662,199675,37.00,35.00,792
663,199975,36.00,34.00,813
664,200276,36.00,34.00,811
665,200577,37.00,35.00,789
666,200877,37.00,35.00,792
667,201178,36.00,34.00,789
668,201478,37.00,35.00,822
669,201778,36.00,34.00,812
670,202078,36.00,33.00,815
671,202379,36.00,33.00,815
672,202679,37.00,35.00,816
673,202979,37.00,35.00,831
674,203280,36.00,33.00,792
675,203583,36.00,34.00,791
676,203883,37.00,36.00,807
677,204184,36.00,34.00,788
678,204484,36.00,33.00,801
679,204784,36.00,34.00,788
680,205084,36.00,34.00,798
681,205385,36.00,34.00,815
682,205685,37.00,35.00,789
683,205985,36.00,33.00,791
684,206286,37.00,35.00,811
685,206586,36.00,35.00,805
686,206886,37.00,35.00,790
687,207187,36.00,34.00,800
688,207488,37.00,35.00,805
689,207788,34.00,30.00,799
690,208088,36.00,34.00,811
691,208389,36.00,33.00,789
692,208689,36.00,33.00,805
693,208993,36.00,35.00,810
694,209293,37.00,35.00,778
695,209593,34.00,30.00,798
696,209893,37.00,35.00,811
697,210194,36.00,35.00,797
698,210494,36.00,33.00,788
699,210794,36.00,35.00,811
700,211095,36.00,35.00,785
701,211395,37.00,35.00,808
702,211695,36.00,34.00,778
703,211995,36.00,35.00,795
704,212296,36.00,35.00,815
705,212596,36.00,33.00,806
706,212896,36.00,35.00,793
707,213196,36.00,33.00,799
708,213497,37.00,35.00,811
709,213797,36.00,35.00,771
710,214097,37.00,35.00,785
711,214397,37.00,35.00,829
712,214714,36.00,33.00,795
713,215015,36.00,35.00,784
714,215315,36.00,35.00,773
715,215615,36.00,35.00,807
716,215916,37.00,35.00,799
717,216216,35.00,34.00,792
718,216516,36.00,35.00,784
719,216816,36.00,35.00,799
720,217117,36.00,34.00,778
721,217417,36.00,35.00,800
722,217717,36.00,33.00,802
723,218018,36.00,35.00,795
724,218318,36.00,35.00,782
725,218618,36.00,35.00,783
726,218919,36.00,35.00,781
727,219219,36.00,34.00,765
728,219520,36.00,35.00,788
729,219820,35.00,33.00,783
730,220124,34.00,30.00,783
731,220424,36.00,35.00,770
732,220725,35.00,33.00,771
733,221025,36.00,33.00,768
734,221325,35.00,33.00,783
735,221625,35.00,34.00,771
736,221926,36.00,35.00,757
737,222226,36.00,35.00,775
738,222526,36.00,35.00,783
739,222826,35.00,33.00,757
740,223127,36.00,35.00,768
741,223427,36.00,35.00,782
742,223728,35.00,33.00,768
743,224028,35.00,33.00,779
744,224328,35.00,33.00,775
745,224628,36.00,35.00,779
746,224929,35.00,33.00,779
747,225229,36.00,35.00,798
748,225754,33.00,32.00,795
749,226054,36.00,33.00,768
750,226354,35.00,33.00,754
751,226655,35.00,33.00,767
752,226955,35.00,33.00,745
753,227255,35.00,34.00,759
754,227556,35.00,33.00,736
755,227856,36.00,35.00,750
756,228157,35.00,33.00,763
757,228457,36.00,35.00,765
758,228757,36.00,35.00,759
759,229058,36.00,33.00,765
760,229358,35.00,33.00,762
761,229658,35.00,33.00,763
762,229959,36.00,35.00,767
763,230259,35.00,33.00,752
764,230559,36.00,35.00,767
765,230860,36.00,34.00,767
766,231160,36.00,35.00,783
767,231458,36.00,35.00,773
768,231759,36.00,35.00,789
769,232059,36.00,35.00,776
770,232359,36.00,35.00,793
771,232659,36.00,35.00,803
772,232973,35.00,33.00,766
773,233273,35.00,33.00,739
774,233574,35.00,33.00,724
775,233874,35.00,33.00,716
776,234175,36.00,35.00,728
777,234475,36.00,35.00,724
778,234775,36.00,35.00,725
779,235076,36.00,35.00,729
780,235376,36.00,35.00,722
781,235676,36.00,35.00,735
782,235977,36.00,35.00,763
783,236277,35.00,33.00,747
784,236577,36.00,35.00,740
785,236881,37.00,35.00,708
786,237181,36.00,35.00,686
787,237483,35.00,33.00,733
788,237783,34.00,30.00,783
789,238083,35.00,33.00,755
790,238384,36.00,35.00,761
791,238684,36.00,35.00,720
792,238984,36.00,35.00,703
793,239285,36.00,35.00,727
794,239585,36.00,35.00,740
795,239885,37.00,34.00,727
796,240186,35.00,33.00,707
797,240486,36.00,35.00,741
798,240786,36.00,32.00,728
799,241087,36.00,35.00,725
800,241387,36.00,35.00,739
801,241687,35.00,33.00,739
802,241988,36.00,35.00,739
803,242291,37.00,34.00,704
804,242592,36.00,35.00,709
805,242892,36.00,35.00,699
806,243193,37.00,34.00,700
807,243493,36.00,35.00,696
808,243793,36.00,35.00,714
809,244094,36.00,35.00,719
810,244395,37.00,34.00,681
811,244695,37.00,34.00,713
812,244996,37.00,34.00,742
813,245296,37.00,34.00,719
814,245596,36.00,35.00,706
815,245897,37.00,34.00,677
816,246197,36.00,35.00,704
817,246498,37.00,34.00,704
818,246798,37.00,34.00,707
819,247098,37.00,34.00,664
820,247398,37.00,34.00,665
821,247702,37.00,34.00,703
822,248002,37.00,34.00,725
823,248303,37.00,34.00,692
824,248603,36.00,35.00,692
825,248903,37.00,34.00,722
826,249204,37.00,34.00,679
827,249504,37.00,34.00,697
828,249804,36.00,34.00,674
829,250105,36.00,35.00,699
830,250405,36.00,34.00,722
831,250705,37.00,34.00,695
832,251006,35.00,33.00,677
833,251320,36.00,35.00,682
834,251620,37.00,33.00,686
835,251920,36.00,32.00,723
836,252221,36.00,35.00,693
837,252521,37.00,34.00,686
838,252821,36.00,35.00,690
839,253122,37.00,34.00,654
840,253425,37.00,33.00,675
841,253726,37.00,34.00,697
842,254026,37.00,34.00,655
843,254326,36.00,35.00,653
844,254627,37.00,34.00,685
845,254927,36.00,35.00,688
846,255227,36.00,35.00,711
847,255528,36.00,35.00,708
848,255828,36.00,35.00,699
849,256129,36.00,32.00,698
850,256430,36.00,34.00,712
851,256730,36.00,32.00,717
852,257030,35.00,33.00,713
853,257331,37.00,33.00,688
854,257631,37.00,34.00,703
855,257931,36.00,34.00,704
856,258232,36.00,32.00,704
857,258532,35.00,35.00,709
858,258835,37.00,34.00,723
859,259136,36.00,35.00,709
860,259436,36.00,34.00,692
861,259736,36.00,34.00,684
862,260037,36.00,34.00,680
863,260337,36.00,33.00,685
864,260638,37.00,34.00,679
865,260938,36.00,33.00,676
866,261238,35.00,32.00,672
867,261539,36.00,35.00,672
868,261839,36.00,34.00,679
869,262139,36.00,33.00,674
870,262440,36.00,34.00,682
871,262740,37.00,33.00,662
872,263041,36.00,34.00,671
873,263342,36.00,33.00,679
874,263642,36.00,34.00,679
875,263942,36.00,34.00,672
876,264246,36.00,33.00,678
877,264546,36.00,33.00,669
878,264847,36.00,34.00,690
879,265147,35.00,32.00,683
880,265447,36.00,33.00,679
881,265748,37.00,33.00,677
882,266048,36.00,34.00,691
883,266348,36.00,34.00,695
884,266649,36.00,33.00,715
885,266949,36.00,33.00,699
886,267249,37.00,34.00,686
887,267550,36.00,33.00,687
888,267850,36.00,34.00,687
889,268150,36.00,34.00,666
890,268451,36.00,34.00,661
891,268751,36.00,33.00,671
892,269051,36.00,33.00,672
893,269365,36.00,32.00,666
894,269665,35.00,32.00,672
895,270181,32.00,31.00,674
896,270481,37.00,32.00,671
897,270782,37.00,33.00,669
898,271082,36.00,33.00,679
899,271382,36.00,33.00,679
900,271683,36.00,33.00,673
901,271983,35.00,33.00,667
902,272283,36.00,34.00,695
903,272583,36.00,33.00,708
904,272884,36.00,34.00,675
905,273184,36.00,34.00,689
906,273485,36.00,32.00,721
907,273785,36.00,34.00,718
908,274085,35.00,32.00,678
909,274386,36.00,33.00,667
910,274686,35.00,31.00,679
911,274987,36.00,34.00,703
912,275288,36.00,34.00,684
913,275591,36.00,33.00,678
914,275891,36.00,34.00,672
915,276192,36.00,34.00,677
916,276492,36.00,34.00,652
917,276792,36.00,33.00,672
918,277092,36.00,33.00,676
919,277393,36.00,34.00,663
920,277693,36.00,34.00,659
921,277993,36.00,34.00,688
922,278294,36.00,34.00,667
923,278594,36.00,33.00,674
924,278895,36.00,33.00,671
925,279195,36.00,33.00,672
926,279495,36.00,33.00,662
927,279796,36.00,33.00,604
928,280096,36.00,33.00,538
929,280396,36.00,33.00,575
930,280697,35.00,32.00,492
931,281000,36.00,33.00,679
932,281302,36.00,32.00,683
933,281602,36.00,33.00,673
